date,sw_irrad,lw_irrad,humidity,temperature,wind_speed
2016-11-07,96.70002,257.7,81.6,-11.31,0.0
2016-11-08,68.86999,263.0,77.96,-11.42,1.035
2016-11-09,42.68,272.2,74.04999,-7.795,4.131
2016-11-10,35.9,285.1,93.20002,-6.991,6.011
2016-11-11,54.57,280.5,92.3,-8.03,4.923
2016-11-12,116.1,234.2,67.31,-6.561,2.313
2016-11-13,62.07,295.6,69.88,-2.375,1.992
2016-11-14,113.3,270.2,62.81,-3.388,1.813
2016-11-15,69.76,253.8,41.8,-0.308,2.006
2016-11-16,80.5,283.6,64.33,2.523,1.989
2016-11-17,45.0,278.1,80.6,0.163,3.934
2016-11-18,29.77,304.9,75.53,0.121,9.32
2016-11-19,38.1,274.8,80.6,-4.845,6.227
2016-11-20,70.59,259.7,53.38,-0.892,4.765
2016-11-21,11.59,312.5,54.48,3.701,14.89
2016-11-22,22.28,310.8,64.87,2.371,5.469
2016-11-23,32.2,299.4,61.08,2.987,10.32
2016-11-24,33.0,295.8,69.58,1.658,9.86
2016-11-25,26.18,302.7,86.3,-0.248,9.0
2016-11-26,59.86,258.2,72.27,-3.224,1.761
2016-11-27,61.39,246.5,45.06,-1.42,1.893
2016-11-28,65.09,225.5,28.67,-1.893,2.078
2016-11-29,66.08,224.8,44.37,-5.667,1.498
2016-11-30,60.35,230.0,21.5,-2.52,2.358
2016-12-01,53.09,244.3,31.74,0.62,2.098
2016-12-02,53.01,244.6,31.01,1.433,2.341
2016-12-03,50.79,237.0,29.85,-0.374,2.639
2016-12-04,48.22,228.8,39.21,-4.199,1.698
2016-12-05,47.06,238.0,57.92,-4.717,1.995
2016-12-06,49.0,232.5,24.82,-2.681,2.357
2016-12-07,45.06,236.5,14.13,0.563,3.002
2016-12-08,40.93,250.6,18.23,1.641,2.456
2016-12-09,47.21,256.9,22.23,4.041,2.345
2016-12-10,37.28,261.8,22.74,5.044,2.762
2016-12-11,41.25,240.7,20.58,0.949,2.551
2016-12-12,38.2,234.5,33.42,-2.317,2.49
2016-12-13,37.93,239.9,29.85,-1.547,2.34
2016-12-14,34.4,238.9,40.61,-1.398,2.631
2016-12-15,34.51,230.8,33.51,-2.053,2.313
2016-12-16,35.11,232.0,41.48,-2.278,2.54
2016-12-17,32.85,215.2,18.95,-2.817,2.234
2016-12-18,34.32,235.9,23.92,-2.4,2.449
2016-12-19,23.95,274.8,62.61,-7.072,7.768
2016-12-20,26.85,280.1,73.18999,-3.313,9.77
2016-12-21,31.32,265.5,69.42,-1.706,3.586
2016-12-22,34.93,235.0,46.06,-2.434,2.615
2016-12-23,36.12,248.6,48.3,-0.969,2.616
2016-12-24,35.84,246.4,32.98,-0.813,3.233
2016-12-25,20.29,293.4,59.7,1.159,2.64
2016-12-26,35.25,257.2,50.58,2.254,2.844
2016-12-27,32.68,227.6,30.86,-1.755,2.228
2016-12-28,33.36,223.9,19.38,0.323,2.402
2016-12-29,33.95,232.6,16.66,0.808,2.683
2016-12-30,35.15,230.7,26.26,-1.711,1.99
2016-12-31,36.66,228.0,27.28,-2.737,2.974
2017-01-01,38.3,240.7,26.54,-3.114,3.162
2017-01-02,49.03,244.7,31.26,-4.915,3.903
2017-01-03,45.1,237.5,53.83,-8.61,1.57
2017-01-04,25.2,269.0,50.07,-6.408,4.459
2017-01-05,39.27,244.0,85.9,-14.72,3.994
2017-01-06,51.58,222.0,40.62,-9.77,2.272
2017-01-07,31.31,255.7,55.89,-6.813,2.203
2017-01-08,46.9,259.4,73.56,-5.996,2.297
2017-01-09,59.5,238.2,18.37,-4.558,2.555
2017-01-10,32.45,272.5,72.06,-8.31,2.29
2017-01-11,64.83,254.9,63.06,-7.92,2.631
2017-01-12,14.62,290.6,70.86,-3.366,5.53
2017-01-13,29.38,264.2,88.4,-12.4,7.293
2017-01-14,36.6,251.3,86.6,-14.65,4.217
2017-01-15,68.95,217.4,84.4,-16.52,1.875
2017-01-16,94.8,204.7,78.54,-17.33,3.21
2017-01-17,99.70002,214.7,79.29,-17.3,1.395
2017-01-18,98.1,218.5,77.1,-11.98,1.73
2017-01-19,100.4,226.9,71.32,-9.73,1.586
2017-01-20,105.2,232.3,67.45,-8.57,1.438
2017-01-21,112.9,231.3,53.67,-7.779,1.853
2017-01-22,87.4,252.0,37.65,-4.163,3.709
2017-01-23,87.20002,238.6,45.36,-3.31,2.061
2017-01-24,117.3,232.3,20.1,-5.597,2.948
2017-01-25,125.3,236.0,37.43,-7.265,3.617
2017-01-26,70.79,250.2,47.55,-5.767,6.812
2017-01-27,83.5,260.6,62.0,-6.115,3.431
2017-01-28,51.65,259.7,65.48,-6.242,2.005
2017-01-29,120.6,247.5,62.45,-6.114,2.551
2017-01-30,42.46,291.2,63.01,-3.336,3.697
2017-01-31,44.23,307.1,96.0,-1.758,5.33
2017-02-01,124.8,269.8,75.47,-0.725,3.457
2017-02-02,118.9,249.4,52.35,-1.941,2.649
2017-02-03,106.5,270.7,71.88,-4.411,4.346
2017-02-04,28.29,261.0,75.99,-7.19,6.149
2017-02-05,34.46,282.2,83.4,-5.493,3.782
2017-02-06,95.1,268.0,89.70002,-7.072,2.401
2017-02-07,58.13,283.0,82.6,-4.331,2.669
2017-02-08,26.91,291.8,88.3,-6.114,0.757
2017-02-09,62.16,286.0,85.5,-7.29,1.121
2017-02-10,55.3,281.1,78.97,-8.29,1.927
2017-02-11,151.6,248.8,62.26,-7.464,2.429
2017-02-12,137.7,255.3,67.72,-4.42,3.22
2017-02-13,143.2,257.0,51.77,-2.754,1.932
2017-02-14,139.9,252.4,74.28,-4.039,1.493
2017-02-15,149.1,242.8,50.23,-2.819,2.522
2017-02-16,151.3,244.0,48.5,-3.175,2.563
2017-02-17,76.92,264.7,73.79999,-4.44,3.272
2017-02-18,170.4,218.5,25.37,-5.095,2.512
2017-02-19,165.8,226.4,30.48,-5.327,2.306
2017-02-20,166.9,248.1,34.61,-3.908,2.204
2017-02-21,104.8,288.1,72.21,-0.26,2.022
2017-02-22,168.3,265.8,41.85,1.01,3.142
2017-02-23,147.4,254.6,35.03,0.73,4.562
2017-02-24,106.1,285.0,87.3,-5.987,4.611
2017-02-25,179.4,234.7,50.91,-4.414,1.805
2017-02-26,142.7,263.4,38.55,1.345,2.485
2017-02-27,127.6,266.9,52.91,-0.702,4.978
2017-02-28,31.04,286.4,81.9,-5.639,9.81
2017-03-01,64.07,280.7,90.70002,-8.12,6.319
2017-03-02,107.5,281.6,89.6,-4.108,3.89
2017-03-03,130.5,260.9,65.53,-1.823,4.969
2017-03-04,45.98,285.2,77.06,-4.356,12.5
2017-03-05,113.3,267.2,86.5,-8.04,5.206
2017-03-06,48.65,284.2,91.70002,-7.34,7.718
2017-03-07,85.8,267.8,90.3,-9.63,3.426
2017-03-08,80.5,271.7,84.6,-5.021,3.224
2017-03-09,70.68999,308.7,92.4,-0.09,4.004
2017-03-10,209.3,251.7,58.36,-0.202,1.848
2017-03-11,199.6,259.1,42.14,1.155,2.118
2017-03-12,137.8,275.7,55.95,1.47,1.549
2017-03-13,208.7,253.1,52.91,-0.19,1.66
2017-03-14,216.8,249.7,44.56,0.605,2.406
2017-03-15,201.7,267.3,33.69,2.641,2.088
2017-03-16,220.4,261.3,53.66,2.135,2.601
2017-03-17,232.2,262.2,53.42,1.256,3.546
2017-03-18,71.47999,297.3,82.3,-0.521,3.721
2017-03-19,177.9,295.0,82.1,1.003,1.371
2017-03-20,229.1,266.2,60.06,1.76,2.166
2017-03-21,187.8,273.3,67.63,-0.602,2.882
2017-03-22,183.0,293.7,86.9,-2.241,3.536
2017-03-23,108.6,297.4,72.66,-1.664,5.277
2017-03-24,123.6,288.0,77.03,-0.341,4.589
2017-03-25,127.2,282.4,65.35,0.112,7.798
2017-03-26,184.2,296.2,91.8,-4.261,1.159
2017-03-27,241.7,255.1,58.63,-0.49,2.538
2017-03-28,223.0,256.8,70.14,-1.198,2.34
2017-03-29,249.7,248.0,43.49,0.069,1.977
2017-03-30,243.0,257.1,26.63,3.392,2.544
2017-03-31,189.5,263.7,37.25,3.213,2.606
2017-04-01,156.7,288.6,59.17,-0.687,7.953
2017-04-02,137.5,294.9,87.70002,-2.693,2.604
2017-04-03,234.8,265.8,54.7,-0.021,2.759
2017-04-04,138.3,272.5,76.67,-1.558,1.937
2017-04-05,260.5,272.8,79.64,-3.122,1.743
2017-04-06,264.5,251.7,60.41,-1.573,1.505
2017-04-07,271.1,262.1,46.45,2.329,2.043
2017-04-08,251.1,265.2,43.96,2.651,2.013
2017-04-09,241.6,280.9,56.09,3.062,2.894
2017-04-10,257.5,285.8,63.68,2.489,2.45
2017-04-11,257.0,279.2,74.71,0.868,1.732
2017-04-12,261.6,267.7,58.22,1.88,3.243
2017-04-13,276.2,263.6,49.2,1.913,2.497
2017-04-14,276.0,266.4,55.36,1.207,3.159
2017-04-15,125.1,290.9,83.6,-1.178,2.484
2017-04-16,166.3,295.9,93.20002,-3.219,3.321
2017-04-17,181.4,275.7,72.29999,-3.477,3.118
2017-04-18,210.6,272.2,79.33,-7.865,3.855
2017-04-19,270.4,235.9,57.02,-10.73,3.198
2017-04-20,311.9,222.5,51.51,-8.77,1.888
2017-04-21,299.6,240.8,41.42,-3.484,1.428
2017-04-22,300.9,255.9,47.54,0.304,2.603
2017-04-23,297.9,255.1,53.37,0.532,1.666
2017-04-24,294.7,266.3,51.14,1.502,2.923
2017-04-25,125.6,296.8,78.41,-0.187,5.357
2017-04-26,210.2,303.1,93.9,-2.589,4.807
2017-04-27,146.0,288.0,89.5,-6.682,1.74
2017-04-28,200.3,274.2,88.0,-8.46,2.778
2017-04-29,319.4,234.5,50.82,-3.336,1.774
2017-04-30,299.6,251.8,58.01,-2.579,1.69
2017-05-01,212.8,286.5,89.70002,-5.793,3.104
2017-05-02,159.9,280.9,83.9,-5.033,2.814
2017-05-03,232.9,283.7,85.6,-4.565,2.39
2017-05-04,206.0,288.1,86.5,-3.964,3.096
2017-05-05,325.1,263.7,36.74,0.405,2.499
2017-05-06,119.5,305.6,80.0,0.805,3.19
2017-05-07,167.5,304.8,90.9,-1.147,2.582
2017-05-08,230.7,305.2,89.3,-0.591,2.161
2017-05-09,320.5,266.0,62.44,-0.68,1.774
2017-05-10,294.5,271.1,45.47,2.188,2.157
2017-05-11,132.0,301.2,77.53,1.357,4.231
2017-05-12,177.7,307.0,84.3,0.855,3.24
2017-05-13,251.5,309.2,82.1,1.902,2.987
2017-05-14,262.1,305.1,81.3,1.926,2.395
2017-05-15,291.9,283.7,63.27,3.405,1.884
2017-05-16,321.1,284.2,47.81,5.696,2.538
2017-05-17,315.7,297.4,58.55,7.528,2.752
2017-05-18,181.0,322.7,80.1,5.852,3.194
2017-05-19,161.4,303.7,91.5,-0.413,2.457
2017-05-20,253.6,274.0,75.06,-1.172,1.64
2017-05-21,335.6,266.2,37.11,2.967,1.972
2017-05-22,341.9,281.6,45.7,5.844,2.326
2017-05-23,272.8,294.1,50.8,6.068,2.247
2017-05-24,343.3,297.3,55.08,7.601,1.892
2017-05-25,316.5,298.7,56.11,7.948,1.682
2017-05-26,318.0,302.5,58.64,8.34,2.406
2017-05-27,318.0,310.2,64.66,9.03,2.989
2017-05-28,269.8,317.1,65.91,9.56,2.621
2017-05-29,251.3,321.4,68.27,8.91,2.832
2017-05-30,213.6,333.6,80.9,7.548,2.112
2017-05-31,246.7,326.5,84.9,7.385,1.702
2017-06-01,261.8,322.3,79.2,6.288,2.353
2017-06-02,307.7,311.8,74.32,6.696,2.064
2017-06-03,228.6,320.4,76.59,7.106,2.585
2017-06-04,240.7,333.0,92.20002,4.481,2.538
2017-06-05,92.4,327.5,92.20002,3.846,1.828
2017-06-06,116.5,302.2,88.20002,1.126,4.497
2017-06-07,355.5,276.5,73.18999,0.342,3.387
2017-06-08,346.1,293.3,32.34,8.12,2.442
2017-06-09,223.1,313.6,63.66,7.459,2.829
2017-06-10,324.7,306.7,66.73,8.31,2.367
2017-06-11,332.5,329.5,49.91,12.86,2.425
2017-06-12,243.7,333.4,71.36,11.95,3.334
2017-06-13,288.0,328.8,51.73,12.75,3.081
2017-06-14,109.6,353.0,67.93,11.11,3.202
2017-06-15,192.4,345.7,81.9,9.56,2.964
2017-06-16,338.1,317.5,76.29,9.38,3.439
2017-06-17,325.1,307.2,58.5,9.81,1.4
2017-06-18,325.5,324.3,55.25,11.66,1.989
2017-06-19,274.5,322.2,65.68,11.2,3.147
2017-06-20,317.5,332.8,66.44,11.97,3.104
2017-06-21,308.5,324.0,57.02,11.87,3.553
2017-06-22,228.6,333.5,60.06,12.64,2.997
2017-06-23,216.3,338.9,58.24,13.18,3.229
2017-06-24,297.3,344.9,63.62,13.32,4.091
2017-06-25,216.1,333.6,79.93,8.81,3.635
2017-06-26,213.2,325.7,56.02,9.97,3.202
2017-06-27,179.1,341.2,80.7,8.31,2.869
2017-06-28,128.1,325.8,83.1,5.237,3.883
2017-06-29,81.9,311.9,91.5,1.156,4.664
2017-06-30,184.0,297.0,85.3,0.825,3.435
2017-07-01,164.0,316.2,97.5,0.729,3.479
2017-07-02,155.8,330.7,93.8,3.804,1.318
2017-07-03,289.7,302.0,76.42,6.551,2.004
2017-07-04,334.6,308.7,50.46,9.98,2.977
2017-07-05,293.9,317.8,54.33,10.99,3.6
2017-07-06,315.0,315.3,42.54,11.99,3.615
2017-07-07,246.8,338.8,52.04,12.54,3.135
2017-07-08,245.9,337.5,52.26,13.36,3.032
2017-07-09,110.2,350.2,72.44,10.31,3.046
2017-07-10,125.7,344.2,89.6,7.585,4.552
2017-07-11,205.8,323.4,76.2,7.648,4.589
2017-07-12,221.1,329.1,73.63,9.08,4.107
2017-07-13,273.5,323.8,82.5,7.666,2.639
2017-07-14,277.2,322.9,84.3,6.967,3.092
2017-07-15,267.6,301.8,79.53,5.584,1.917
2017-07-16,296.8,315.0,62.94,8.76,1.589
2017-07-17,234.0,324.9,75.52,9.97,2.143
2017-07-18,252.5,323.9,68.17,11.31,3.118
2017-07-19,262.7,352.0,62.07,12.89,3.487
2017-07-20,240.7,338.7,78.82,9.46,3.586
2017-07-21,188.8,329.2,75.18,8.9,3.213
2017-07-22,203.4,327.1,67.74,9.03,3.759
2017-07-23,223.8,333.1,73.39,9.18,4.855
2017-07-24,71.92,329.2,93.3,4.116,4.207
2017-07-25,123.2,321.4,95.1,2.174,4.104
2017-07-26,233.0,311.7,87.1,3.653,2.569
2017-07-27,212.4,336.6,77.14,8.44,3.452
2017-07-28,225.9,331.7,75.92,9.5,3.416
2017-07-29,175.6,338.2,60.73,11.68,3.302
2017-07-30,162.2,341.3,62.58,12.32,4.427
2017-07-31,189.7,345.4,51.93,14.04,4.922
2017-08-01,191.2,344.1,48.47,14.92,5.717
2017-08-02,279.8,340.0,49.19,15.31,4.69
2017-08-03,189.9,362.2,56.64,15.62,4.707
2017-08-04,168.8,352.0,69.06,14.1,3.739
2017-08-05,271.2,331.6,68.65,12.85,3.281
2017-08-06,87.0,317.3,80.8,8.17,2.647
2017-08-07,291.5,306.8,39.58,11.3,3.133
2017-08-08,34.11,332.0,85.4,6.878,4.599
2017-08-09,127.5,321.4,95.6,4.676,2.829
2017-08-10,77.44,320.8,98.7,1.692,2.812
2017-08-11,51.9,313.7,99.1,0.158,1.727
2017-08-12,279.3,305.8,86.9,3.992,1.975
2017-08-13,235.3,309.5,76.03,7.831,1.95
2017-08-14,244.9,317.3,71.48,9.73,2.668
2017-08-15,215.9,328.0,58.79,11.06,3.851
2017-08-16,201.0,329.1,67.2,10.12,3.047
2017-08-17,213.1,322.0,68.27,10.87,3.248
2017-08-18,224.6,333.2,67.85,11.32,4.741
2017-08-19,212.4,320.5,93.4,5.665,3.002
2017-08-20,240.6,283.2,81.7,4.04,1.517
2017-08-21,258.2,309.6,47.77,8.97,2.268
2017-08-22,271.5,310.7,58.89,10.53,3.307
2017-08-23,228.3,330.8,49.85,12.59,2.72
2017-08-24,123.8,333.7,66.83,10.49,3.742
2017-08-25,235.9,324.2,57.59,12.39,3.043
2017-08-26,234.2,333.6,51.88,13.0,3.543
2017-08-27,180.3,344.3,50.22,13.08,3.136
2017-08-28,96.3,339.3,55.25,12.24,4.222
2017-08-29,201.9,323.4,54.4,13.15,3.967
2017-08-30,130.7,341.3,65.74,12.52,3.787
2017-08-31,47.52,338.4,89.1,6.838,3.765
2017-09-01,72.76,325.1,98.3,2.827,2.822
2017-09-02,33.46,310.6,97.6,-0.697,1.916
2017-09-03,216.7,295.0,80.9,1.144,1.47
2017-09-04,104.9,323.1,60.52,5.611,1.842
2017-09-05,208.2,312.6,78.93,7.911,2.322
2017-09-06,117.2,319.4,89.8,6.19,2.04
2017-09-07,190.2,288.2,86.0,2.98,1.43
2017-09-08,205.8,287.5,68.97,5.813,2.526
2017-09-09,27.04,309.7,90.0,2.044,4.402
2017-09-10,150.2,298.6,91.5,0.8,1.937
2017-09-11,115.8,292.0,73.35,1.514,3.802
2017-09-12,131.0,295.7,93.7,-1.379,3.772
2017-09-13,47.46,319.1,74.92,5.856,4.546
2017-09-14,45.02,296.0,78.91,1.62,5.56
2017-09-15,174.4,262.3,63.59,-1.231,1.598
2017-09-16,104.7,280.2,83.1,-1.924,2.636
2017-09-17,96.5,297.7,86.8,-2.135,3.999
2017-09-18,164.1,288.4,91.7,-1.74,2.445
2017-09-19,101.8,290.5,92.5,-2.926,1.567
2017-09-20,209.3,256.5,66.16,-0.516,1.894
2017-09-21,224.6,274.8,41.59,5.262,2.51
2017-09-22,194.0,284.2,53.76,5.917,2.255
2017-09-23,181.4,297.5,68.53,5.449,2.558
2017-09-24,196.2,291.4,65.98,4.087,3.312
2017-09-25,147.3,295.6,66.46,3.798,2.649
2017-09-26,148.8,309.6,82.5,3.714,1.461
2017-09-27,121.7,306.3,77.96,4.783,1.754
2017-09-28,188.4,291.3,62.73,6.251,2.63
2017-09-29,178.5,319.8,61.18,8.07,2.606
2017-09-30,64.63,312.4,83.0,5.001,2.708
2017-10-01,179.2,299.4,78.77,3.936,2.418
2017-10-02,55.3,334.0,82.7,5.941,1.963
2017-10-03,48.56,308.5,77.86,5.09,3.07
2017-10-04,162.5,288.1,21.2,8.06,2.289
2017-10-05,193.3,297.2,34.2,7.86,3.476
2017-10-06,122.1,276.3,82.8,-1.284,3.323
2017-10-07,168.4,264.7,29.45,1.589,1.962
2017-10-08,123.1,297.3,85.7,1.196,2.074
2017-10-09,152.4,281.3,91.0,-0.732,1.422
2017-10-10,164.6,268.6,55.1,3.339,1.91
2017-10-11,171.7,272.5,40.6,5.488,3.003
2017-10-12,127.5,291.7,48.09,6.09,2.694
2017-10-13,166.1,286.4,48.48,7.399,2.967
2017-10-14,163.2,289.8,38.52,8.66,3.423
2017-10-15,169.0,289.3,43.06,8.79,3.108
2017-10-16,169.7,279.5,28.3,8.41,2.89
2017-10-17,159.4,280.5,34.39,7.466,2.258
2017-10-18,159.4,277.2,40.4,5.552,3.421
2017-10-19,100.9,283.1,56.24,5.627,2.145
2017-10-20,77.12,306.5,62.47,4.628,3.241
2017-10-21,93.2,311.9,76.95,4.346,4.012
2017-10-22,56.18,295.4,94.0,-4.773,4.105
2017-10-23,111.9,288.8,87.6,-3.047,2.15
2017-10-24,142.6,276.3,65.43,3.244,1.867
2017-10-25,140.2,288.0,31.28,8.08,3.086
2017-10-26,126.6,285.3,32.56,7.918,3.401
2017-10-27,41.29,287.0,77.48,1.829,2.771
2017-10-28,122.0,256.3,26.58,2.142,1.787
2017-10-29,30.24,298.9,83.0,0.575,1.944
2017-10-30,111.5,268.3,63.15,-1.251,1.161
2017-10-31,132.3,256.5,35.65,1.766,2.337
2017-11-01,113.4,267.8,47.13,2.845,2.074
2017-11-02,91.2,263.8,47.48,1.553,2.544
2017-11-03,104.5,271.2,39.18,3.994,3.137
2017-11-04,48.43,288.6,70.12,1.248,2.397
2017-11-05,26.61,296.0,94.2,-4.051,2.198
2017-11-06,56.98,280.6,92.3,-7.805,1.462
2017-11-07,112.5,253.3,61.24,-2.932,1.962
2017-11-08,53.32,290.3,89.5,-5.571,0.837
2017-11-09,119.8,261.0,75.34,-5.149,1.666
2017-11-10,58.29,272.6,58.55,-2.854,2.123
2017-11-11,36.83,297.6,82.8,-1.906,3.663
2017-11-12,40.43,297.0,94.8,-4.023,5.466
2017-11-13,40.43,297.0,94.8,-4.023,5.466
2017-11-14,170.4,244.5,44.94,-2.717,2.038
2017-11-15,103.8,252.6,36.99,0.346,2.377
2017-11-16,98.2,246.3,28.89,-0.052,2.638
2017-11-17,93.1,253.0,47.66,-0.434,2.479
2017-11-18,90.0,237.6,21.83,-2.723,2.526
2017-11-19,37.58,274.1,61.05,-4.388,4.007
2017-11-20,74.97,260.6,33.46,-0.214,3.618
2017-11-21,58.48,259.8,47.14,1.03,3.028
2017-11-22,73.14,257.6,22.38,3.354,2.977
2017-11-23,34.28,280.7,49.35,1.644,3.922
2017-11-24,63.65,280.7,66.2,1.03,3.928
2017-11-25,25.92,294.4,90.6,-4.158,6.183
2017-11-26,25.92,294.4,90.6,-4.158,6.183
2017-11-27,105.5,271.9,66.33,-3.732,2.153
2017-11-28,56.6,278.7,64.01,-5.871,5.072
2017-11-29,56.6,278.7,64.01,-5.871,5.072
2017-11-30,56.6,278.7,64.01,-5.871,5.072
2017-12-01,56.6,278.7,64.01,-5.871,5.072
2017-12-02,56.6,278.7,64.01,-5.871,5.072
2017-12-03,56.6,278.7,64.01,-5.871,5.072
2017-12-04,56.6,278.7,64.01,-5.871,5.072
2017-12-05,71.58,254.7,36.19,-1.81,2.385
2017-12-06,9.29,247.4,34.94,-2.707,3.289
2017-12-07,44.79,253.6,33.43,-2.302,3.837
2017-12-08,17.34,282.0,91.9,-7.582,6.515
2017-12-09,34.15,233.9,85.3,-15.64,3.692
2017-12-10,10.37,297.3,91.0,-3.948,9.27
2017-12-11,13.01,300.9,95.4,-2.99,4.589
2017-12-12,24.86,259.8,88.1,-9.39,4.816
2017-12-13,45.49,261.1,75.54,-8.01,5.06
2017-12-14,19.03,289.1,93.3,-5.804,8.39
2017-12-15,29.42,264.3,89.2,-10.35,4.789
2017-12-16,31.58,264.5,90.4,-11.53,2.395
2017-12-17,46.04,234.0,82.2,-13.63,2.481
2017-12-18,27.35,260.7,85.5,-8.81,2.477
2017-12-19,27.02,250.6,78.35,-7.086,2.085
2017-12-20,23.83,265.5,65.73,-3.255,4.276
2017-12-21,30.23,272.6,62.94,-0.131,3.701
2017-12-22,27.87,266.2,71.6,-2.304,2.217
2017-12-23,28.33,256.7,27.26,1.726,2.573
2017-12-24,26.58,255.8,20.0,3.807,3.501
2017-12-25,29.88,248.2,26.37,1.011,2.954
2017-12-26,17.72,261.6,70.38,-5.16,4.649
2017-12-27,21.15,277.6,84.6,-8.12,4.994
2017-12-28,31.25,239.4,87.8,-14.57,2.692
2017-12-29,39.68,252.5,82.5,-10.35,5.825
2017-12-30,14.53,303.2,98.4,-2.641,9.07
2017-12-31,42.59,267.3,60.77,0.424,5.324
2018-01-01,28.1,279.7,89.9,-7.138,6.082
2018-01-02,23.19,279.4,91.7,-7.796,7.595
2018-01-03,11.82,297.4,97.2,-3.967,11.08
2018-01-04,8.16,306.7,99.4,-1.856,9.16
2018-01-05,30.21,295.8,99.0,-1.223,4.962
2018-01-06,38.92,274.9,88.4,-3.215,4.712
2018-01-07,29.97,296.6,77.42,-1.571,7.881
2018-01-08,13.83,303.1,90.7,-2.414,7.272
2018-01-09,31.64,281.3,87.9,-4.936,4.667
2018-01-10,40.59,268.1,73.96,-6.556,2.384
2018-01-11,62.73,248.8,77.71,-8.35,2.349
2018-01-12,55.11,248.5,75.12,-8.19,2.216
2018-01-13,76.89,241.5,47.74,-6.425,2.738
2018-01-14,62.08,246.9,42.99,-7.263,2.452
2018-01-15,78.26,261.9,70.67,-7.023,4.903
2018-01-16,29.41,294.2,96.7,-4.914,9.37
2018-01-17,27.86,267.0,91.8,-11.38,10.14
2018-01-18,22.76,287.3,96.3,-6.252,8.82
2018-01-19,38.78,279.5,94.7,-7.891,5.315
2018-01-20,31.61,278.8,94.9,-7.856,7.451
2018-01-21,18.45,294.1,97.6,-4.957,8.72
2018-01-22,25.3,305.1,99.8,-2.277,6.571
2018-01-23,77.58,256.7,94.8,-3.095,3.308
2018-01-24,103.5,259.1,60.69,0.839,3.397
2018-01-25,90.8,262.4,40.02,0.163,3.223
2018-01-26,48.37,285.1,78.89,-3.899,3.739
2018-01-27,107.3,259.3,64.1,-2.832,2.547
2018-01-28,108.9,254.6,38.24,-1.005,2.072
2018-01-29,111.1,254.3,37.93,1.126,2.467
2018-01-30,114.8,248.5,23.55,0.602,2.884
2018-01-31,82.6,268.9,39.27,-1.701,4.042
2018-02-01,44.45,274.2,87.6,-9.37,4.336
2018-02-02,110.6,219.6,52.05,-12.71,2.394
2018-02-03,122.6,220.9,59.96,-13.83,2.735
2018-02-04,69.93,258.0,66.78,-10.08,1.79
2018-02-05,67.66,256.9,76.42,-9.92,2.457
2018-02-06,127.4,250.2,63.23,-7.437,1.665
2018-02-07,142.1,251.1,76.5,-10.08,1.41
2018-02-08,142.4,252.5,74.08,-10.28,2.245
2018-02-09,157.3,241.8,54.65,-9.42,3.003
2018-02-10,143.5,240.0,71.09,-11.59,2.041
2018-02-11,60.68,289.2,79.09,-5.233,3.118
2018-02-12,116.9,244.2,84.5,-13.67,2.858
2018-02-13,181.2,227.8,38.16,-13.05,3.135
2018-02-14,184.0,247.8,45.88,-9.47,2.816
2018-02-15,44.94,303.5,89.1,-1.61,4.974
2018-02-16,85.7,305.4,96.2,-0.678,4.736
2018-02-17,41.73,295.8,92.4,-3.2,5.067
2018-02-18,133.5,247.5,87.6,-8.42,1.725
2018-02-19,162.4,242.5,55.49,-7.593,2.06
2018-02-20,147.8,256.8,82.9,-10.01,1.564
2018-02-21,154.2,228.3,75.11,-12.67,1.36
2018-02-22,125.8,248.4,68.45,-9.56,1.534
2018-02-23,128.8,255.5,71.42,-8.62,2.85
2018-02-24,144.3,269.2,67.53,-2.286,5.435
2018-02-25,165.8,261.2,68.33,-7.38,2.139
2018-02-26,172.7,216.0,60.42,-18.42,1.815
2018-02-27,187.6,201.5,67.78,-21.19,1.55
2018-02-28,121.5,240.5,53.29,-12.95,2.825
2018-03-01,86.3,286.2,80.4,-1.695,3.8
2018-03-02,94.2,272.2,57.0,-4.509,3.629
2018-03-03,90.2,287.8,78.95,-4.829,4.286
2018-03-04,165.0,268.5,53.16,-4.085,2.336
2018-03-05,142.6,262.5,66.68,-4.411,1.73
2018-03-06,113.7,286.2,84.3,-5.346,2.344
2018-03-07,117.9,275.2,88.4,-8.35,3.894
2018-03-08,200.6,248.3,47.53,-5.903,3.576
2018-03-09,116.9,294.1,60.57,0.499,4.275
2018-03-10,95.7,294.4,77.56,0.351,4.138
2018-03-11,67.25,293.3,78.82,-1.757,3.747
2018-03-12,95.6,293.4,90.3,-4.539,4.051
2018-03-13,117.7,278.3,90.2,-7.523,4.237
2018-03-14,210.7,242.6,37.67,-4.222,3.239
2018-03-15,75.25,288.8,82.2,-4.553,4.251
2018-03-16,184.2,276.4,78.98,-4.295,2.723
2018-03-17,64.36,286.8,88.8,-6.205,2.024
2018-03-18,138.9,282.2,87.1,-7.422,1.388
2018-03-19,143.2,271.3,85.5,-8.15,1.399
2018-03-20,175.1,250.4,79.24,-9.96,2.053
2018-03-21,233.3,234.2,71.31,-12.18,2.853
2018-03-22,221.0,258.2,58.55,-8.27,2.153
2018-03-23,232.6,247.1,65.16,-7.358,2.526
2018-03-24,226.7,249.6,33.72,-4.948,2.984
2018-03-25,224.6,257.2,62.96,-6.329,2.86
2018-03-26,155.0,279.2,79.07,-5.72,1.772
2018-03-27,131.8,282.4,87.5,-5.543,3.928
